,Year,Term,YearTerm,Subject,Number,Name,Description,Credit Hours,Degree Attributes,Schedule Information,Class,GPA
82,2020,Fall,2020-fa,ACE,262,Applied Statistical Methods and Data Analytics I,"Statistics is a key tool in the data analysis process, which involves data collection, data description, data analysis, and results interpretation. ACE 262 discusses how to collect data and how to analyze these data using descriptive statistics. Descriptive statistics help summarize the data in a meaningful way and identify possible patterns. The course also introduces random variables, probability distributions, and simple linear regression, which serves as a transition to ACE 264, a course on inferential statistics. Credit is not given for ACE 262 if credit for any of ECON 202, CPSC 241, STAT 100, or equivalent has been earned. Prerequisite: MATH 124 or MATH 125.",3 hours.,,,ACE262,
83,2020,Fall,2020-fa,ACE,264,Applied Statistical Methods &amp; Data Analytics 2,Offers the statistical and econometric tools to describe and understand common economic issues. The emphasis will be on the multiple regression model and its associated extensions regularly used to overcome traditional econometric issues. The course will introduce and use an advanced statistical software for hands-on exercises. No prior experience with the software is expected or required. Credit is not given for ACE 264 if credit for ECON 203 or equivalent has been earned. Prerequisite: MATH 124 or MATH 125; ACE 262.,3 hours.,,,ACE264,
84,2020,Fall,2020-fa,ACE,293,Off-Campus Internship,"Supervised, off-campus experience in a field directly pertaining to a subject matter in agricultural and consumer economics. Approved for S/U grading only. May be repeated, up to 4 hours in the same semester, to a maximum of 10 hours. Independent Study courses are limited to 12 hours total applying to a degree in ACES. Prerequisite: Sophomore standing, cumulative GPA of 2. 5 or above at the time the internship is arranged, and consent of instructor.",1 TO 4 hours.,,,ACE293,
85,2020,Fall,2020-fa,ACE,294,On-Campus Internship,"Supervised, on-campus, learning experience with faculty engaged in research. Approved for S/U grading only. May be repeated up to 4 hours in a semester, to a maximum of 10 hours. Credit is not given for more than a total of 12 hours of Independent Study (IND) courses applying to a degree in ACES. Prerequisite: Sophomore standing, cumulative GPA of 2. 5 or above at the time the internship is arranged, and consent of instructor.",1 TO 4 hours.,,,ACE294,
86,2020,Fall,2020-fa,ACE,295,Independent Study,"Individual or small group research, special problems, or other studies under the supervision of an appropriate member of the faculty. Approved for both letter and S/U grading. May be repeated in the same or subsequent terms as topics vary. May be repeated up to 4 hours in a semester, but no more than 12 hours of special problems, research, thesis and/or individual studies may be counted toward the degree. Prerequisite: Junior standing, cumulative GPA of 2.5 or above at the time the activity is arranged, and consent of instructor.",1 TO 4 hours.,,,ACE295,
87,2020,Fall,2020-fa,ACE,300,Intermediate Applied Microeconomics,"Why could energy policy affect the profitability of farmers? Is it better to help families in developing countries with food aid or mini cash grants? Who will bear the cost of a carbon tax? Microeconomic theory helps us answer many important questions about markets and human behavior. Students in ACE 300 will learn rigorous intermediate microeconomic theory through applications to areas such as agriculture, development, finance, consumer behavior, and the environment. Credit is not given for both ACE 300 and ECON 302. Prerequisite: ACE 100 or ECON 102.",3 hours.,,,ACE300,
88,2020,Fall,2020-fa,ACE,306,Food Law,"Explores the legal and political dimensions of food law, policy and trade in the United States and major trading partners. Examines the development of major national and state laws that apply to production, distribution and retail sale of food. Evaluates current issues in food regulation, including: biotechnology, organics, health labeling claims, food safety and products liability litigation. Discusses food regulation in other countries within the context of international treaties such as the World Trade Organization and United Nations.",3 hours.,,,ACE306,3.34
89,2020,Fall,2020-fa,ACE,310,Natural Resource Economics,"Economic principles are used to analyze a broad range of natural resource policy and management issues. Economic concepts developed include public goods, social welfare, discounting, dynamic efficiency, and resource scarcity. Natural resources examined include biodiversity, fisheries, forests, minerals, soil, and water resources. Same as ENVS 310 and NRES 310. Prerequisite: ACE 100 or ECON 102.",3 hours.,,,ACE310,3.32
90,2020,Fall,2020-fa,ACE,321,Principles of Public Policy,"Same as ACCY 321, BADM 303, and PS 321. See PS 321.",3 hours.,,,ACE321,
91,2020,Fall,2020-fa,ACE,341,Issues&amp;Careers in Applied Econ,Students study contemporary issues and career opportunities associated with various concentrations in the Department of Agricultural and Consumer Economics. An in-depth dialogue with industry professionals helps develop an understanding of the skill sets needed to succeed in each of the different career paths discussed. May not be repeated for credit.,1 OR 2 hours.,,,ACE341,3.69
92,2020,Fall,2020-fa,ACE,345,Finan Decision Indiv Sm Bus,"Introduction to financial decision-making for small businesses and individuals. Examines financial statement preparation and analysis; capital structure (use of debt and equity); investment analysis and portfolio theory; time value of money; interest rates and term structure; asset markets (pricing theories); evaluation of financial risk and insurance concepts, and an introduction to credit markets and financial capital suppliers. In addition, there is a class project involving a visit to either a lender or a financial planner/advisor, and other experiences to introduce students to services and careers in financial sectors. Prerequisite: ACCY 201 or equivalent, or consent of instructor.",3 hours.,,,ACE345,3.55
93,2020,Fall,2020-fa,ACE,346,Tax Policy and Finan Planning,"Explores the federal tax system, including income, social security, Medicare, and estate taxes, and state and local tax systems. Students learn basic tax principles, public policy issues embedded in the tax systems, and how tax law influences financial plans and decisions. Helps students make wiser financial decisions through increased understanding of the tax impacts of those decisions, participate knowledgeably in public debates surrounding tax policy, and prepare for careers as financial planners. Prerequisite: Sophomore standing.",3 hours.,,,ACE346,3.42
94,2020,Fall,2020-fa,ACE,360,Spreadsheet Models and Applications,"Spreadsheet development and modeling skills intended for economics and finance applications. Advanced uses of spreadsheet software, development of user-defined functions, use of Visual Basic and comparable external interface languages, data query designs, and advanced data analyses, summary and presentation skills are stressed. Iintended to serve as a prerequisite for advanced modeling courses in specific disciplinary areas. Prerequisite: ACE 161 or CS 105.",2 hours.,,Course is conducted in computer lab with expectation of student access to comparable equipment and software outside of class meetings.,ACE360,3.43
95,2020,Fall,2020-fa,ACE,396,Honors Research or Thesis,"Individual research, special problems, thesis, development and/or design work under the direction of the Honors advisor. May be repeated as topic vary, up to 4 hours in the same term to a maximum of 12 hours in separate terms. Credit is not given for more than 12 hours of special problems, research, thesis and/or individual studies may be counted toward the degree. Prerequisite: Junior standing, admission to the ACES Honors Program, and consent of instructor.",1 TO 4 hours.,,,ACE396,
96,2020,Fall,2020-fa,ACE,398,Seminar,"Group discussion on a special topic in a field of study directly pertaining to subject matter in agricultural and consumer economics. Approved for Letter and S/U grading. May be repeated to 3 hours in a semester, up to a maximum of 12 total hours. Credit is not given for more than a total of 12 hours of Independent Study (IND) courses applying to a degree in ACES. Prerequisite: Junior standing and consent of instructor.",1 to 3 hours.,,,ACE398,3.74
